,Fréquence,Puissance,Classe
464,4162.692062394384,5.272580745785262,5
465,4412.247133274145,3.7154350279285993,4
466,2436.8677434265605,9.743736529128748,3
467,4040.6445708103493,5.587081486344763,5
468,5047.318004042416,4.831307148233519,4
469,5127.644012622,4.47317055960952,4
470,2593.646278743116,8.773480230339976,3
471,3108.931383820316,5.512416703228564,1
472,3286.600192578617,5.960773369046967,1
473,3973.179703688883,5.680568253107821,5
474,3758.209053271153,5.982839926007695,5
475,2807.0315112640706,6.746191256419105,0
476,2898.9744179215213,6.790114621891362,0
477,2736.1473990787067,6.193041341856646,2
478,2415.4734001114734,7.748896940007929,2
479,2593.6724266872875,7.0843990571360935,2
480,2644.4878054202068,8.295192455716911,3
481,3477.9917315139933,5.863436052485112,1
482,3801.4583667874704,5.3707038907534415,5
483,4015.85506439024,5.414712045239428,5
484,4163.122622133518,5.73761448843978,5
485,3098.5727816283597,6.011910388948377,1
486,3366.716382057766,6.315724178485179,1
487,3062.7932556190535,6.822206822840886,0
488,4282.47900101822,5.709227412640734,5
489,3890.5195606922625,5.5562162245975975,5
490,4407.5019265054425,6.045260769660516,5
491,2911.293295123389,7.132107412627126,0
492,2199.9179766466455,6.638347682616702,2
493,2512.2353207083875,6.911506133073843,2
494,2399.7827404560408,6.200725618640108,2
495,2344.1369725451823,8.869799929444515,3
496,3083.118823243495,7.347634257145714,0
497,2577.1670559622153,9.942143835250935,3
498,2372.492542186295,9.026985480011323,3
499,2870.0542775345,8.20851711887857,0
500,2678.1471257826547,9.265572817589192,3
501,3126.9263600947565,7.250136658657398,0
502,3124.0188779156947,7.766105958937269,0
503,2536.9543018706026,8.790104190258306,3
504,2849.9299802883643,6.990345502967618,0
505,4066.0609687681635,5.271343743898232,5
506,2417.950916839263,8.886738455181671,3
507,2630.0396037865107,7.591616487509801,0
508,2832.858588125518,8.100524615827725,0
509,4935.211239759605,4.645779799824151,4
510,2478.3474769392733,6.7552202908264105,2
511,2238.910988643482,6.576573776094134,2
512,5122.79597374449,5.035859337744166,4
513,3092.3036807908393,6.524845918991497,1
514,2535.2489993290997,8.96784722415681,3
515,3376.499551774681,6.447928063643866,1
516,5270.715412118265,4.715803385031881,4
517,4815.83987196229,4.0304175099679735,4
518,3197.5409045816214,6.9427739692103145,0
519,3885.3818061152156,6.111375780869152,5
520,4162.085711068761,6.164907553705064,5
521,3497.0318916256183,6.0623832809546965,1
522,2528.0778825452,7.259031946778866,2
523,2824.5412919802443,6.883358715193753,0
524,4080.053176173509,5.85913682916287,5
525,2839.1790511955573,7.280322947276735,0
526,3416.7933094401315,5.682932377605381,1
527,3321.0975705999012,6.079565830040889,1
528,3257.556923216617,6.08383348706487,1
529,4927.713029420042,4.30794205664456,4
530,2786.69475543119,8.768653966323223,3
531,2325.1859709360588,6.467429021158958,2
532,4117.69211209448,5.518606103368504,5
533,4025.2036869770295,5.954829199752114,5
534,2306.4232512632148,8.81730040305047,3
535,3044.945873904087,6.996943981118098,0
536,2236.1007575743533,7.542136457651088,2
537,3302.0742492070594,6.582421276103337,1
538,2248.3419926584556,6.450126968989774,2
539,4840.207896386903,4.872703659393631,4
540,2867.499740159187,6.96445142370281,0
541,2298.0943592319436,9.528844867370315,3
542,4719.663712895648,4.585015917510399,4
543,5036.748625723978,4.6898586711933685,4
544,3260.8587845194215,5.54846054403062,1
545,4840.2668430310705,4.418160008173805,4
546,3150.612303368055,5.810561982354595,1
547,4121.777828032363,5.320546895109221,5
548,3205.2815779503526,6.8562467874599715,1
549,4348.96955041476,4.896943493228111,4
550,3400.6187152374196,6.066030279101227,1
551,2490.630253860202,6.911687892104439,2
552,3980.7189328159247,6.312927033133396,5
553,3040.9340471078417,7.719333564628554,0
554,2413.064547252823,6.471382513274163,2
555,2490.123883699219,9.07952217608491,3
556,3219.8363367044267,6.2111096100651535,1
557,4330.039907836549,5.712037828937698,5
558,4844.264163425875,4.701599369730143,4
559,2519.703151765947,8.86275112342276,3
560,3401.0444097869004,4.80807778009625,1
561,4956.3562967590915,4.348446911956142,4
562,3207.2667261434217,7.563481342121716,0
563,2218.6237823814527,8.791428996954265,3
564,2242.947977501826,6.252508100384181,2
565,2945.9928614034966,5.116498771057664,1
566,2380.7982022195306,6.704338391003627,2
567,3235.464766950415,5.752289621820103,1
568,4756.900002536464,4.76400522176879,4
569,2671.3183470242393,6.744166700521151,2
570,2247.2469399548872,8.806949766766945,3
571,2261.0226046650873,8.899715757684374,3
572,4768.745985165552,5.2648786870404605,4
573,2923.4471525077224,5.4197314493227315,1
574,4850.009268268015,4.265764967788379,4
575,4153.995393643017,5.382106198820936,5
576,3200.7178820956246,5.776931409399992,1
577,2876.9415727437427,7.629296886861161,0
578,2456.6462202267357,7.234950187672018,2
579,2907.3502612474867,7.459170434243674,0
580,4524.882716617953,4.248159761525864,4
581,3267.3112064320812,8.195059967764008,0
582,2228.3954122421605,9.19277440822576,3
583,4422.146375886976,5.678318703014922,5
584,3343.1725597582754,7.799122160661929,0
585,3384.9543945880873,4.841701009782099,1
586,3050.129095908471,7.16278026097565,0
587,4869.655126785339,4.982630182530221,4
588,3028.612503348408,5.981050186598159,1
589,3081.1424573280906,4.770126844862191,1
590,4164.096476577668,5.511164089074118,5
591,3360.8432293231003,7.592741626426947,0
592,4018.44779173119,5.9297553250164885,5
593,4900.306102271888,4.573879581634236,4
594,2388.50478931221,9.405719216556005,3
595,3518.826798507467,5.321413578939053,5
596,2553.658525136693,9.244949235880584,3
597,1889.8872704310822,6.351466872139101,2
598,4490.427209944614,4.686470632155002,4
599,2544.5324019016807,7.131715860945773,2
600,2373.0940423344714,8.816656629684761,3
601,3303.1915748495335,5.17205248257026,1
602,2333.3363790278636,7.188284033962164,2
603,2351.2966533800864,8.846571004557095,3
604,2391.513001374841,6.916533593691804,2
605,4925.0516450039795,4.538332498683974,4
606,2840.9370871063834,6.547343036462005,0
607,2629.907660132404,6.605486935829964,2
608,2372.494938244574,6.759393904492536,2
609,4673.42729002734,5.171459265755413,4
610,2230.145089628384,8.825793140117012,3
611,4920.053162898097,4.4349661792913455,4
612,4170.450071442898,5.95339101848837,5
613,2748.9076412937306,6.496201009373846,2
614,2027.9742183616029,6.7419217601187,2
615,2850.39795998286,7.415677378843957,0
616,4196.675139473807,6.161821954680791,5
617,2557.5946548039797,6.5973939628987095,2
618,1908.7018910037739,8.55058723840551,3
619,4737.32332334559,4.9376047549291755,4
620,4323.398863701677,5.81146880451856,5
621,2078.6851356006355,6.519721894566439,2
622,2479.616354608443,7.332177124389339,2
623,2313.505746390892,9.720666989829402,3
624,2268.277908239194,8.626680315745974,3
625,3674.0713011146263,5.96337395201373,5
626,2452.1193301782355,8.800236593717853,3
627,3023.561494157538,5.999189906104997,1
628,5090.435372317493,4.167031996573558,4
629,2216.9488780436955,6.910824399984558,2
630,2744.2956059216126,7.144433196205846,0
631,2573.7947984197317,8.810923659615494,3
632,4867.777673643892,4.364436078113709,4
633,3402.3079575290994,7.971315477126332,0
634,2650.723588916911,6.735910286182319,2
635,3966.484146562464,6.318880398301638,5
636,2787.0963225841297,7.883510812590117,0
637,2272.9025397531914,6.943832055761687,2
638,2177.2465117235824,6.8318734554633025,2
639,4225.453120394812,5.94937051574206,5
640,2375.6438159505456,8.680959687148825,3
641,4518.192847163025,4.452262556009261,4
642,4563.530776238145,4.442225705916367,4
643,3965.3443850296258,6.119641235611365,5
644,2351.160028021904,6.709216224866289,2
645,2949.9702627878746,7.171312982806933,0
646,3374.970000744205,6.138852398732003,1
647,2378.3263781789956,9.060337796412472,3
648,2477.009918323947,6.751937248181742,2
649,2340.5519400115386,9.08600309784117,3
650,3192.0957374114228,5.911660400777302,1
651,3282.7912144586685,6.055642860386307,1
652,2976.909399825871,5.447870126598088,1
653,3025.8773840211093,6.401276400754133,1
654,2514.601314085149,6.085815965446477,2
655,3122.1745849018916,6.010223836958566,1
656,4508.797697106273,3.7404182228933687,4
657,2795.5013378365848,7.2051644314460095,0
658,4009.160714692368,5.5614109938843335,5
659,3312.0456732589682,5.893471752034372,1
660,3030.6825431305865,5.734221598580911,1
661,2835.1686781177714,7.292883032735558,0
662,4120.214133865349,5.758903836712539,5
663,2348.374540122886,8.566135381735872,3
664,4213.535808084451,5.404778993341935,5
665,5016.493270807446,5.171870561348218,4
666,3074.316099779312,7.368085764862876,0
667,2665.676570530648,7.059630742650367,2
668,2759.950174659543,6.868697122480185,0
669,3105.894633926486,6.340248540745872,1
670,3914.028236431816,5.696449377154396,5
671,3695.1273234379883,6.021269191138712,5
672,3423.611692470483,6.85495802751227,0
673,4638.348236129202,4.049906234484082,4
674,4662.709912881442,4.71352996977572,4
675,3366.9741597428733,5.239309330526247,1
676,2449.43971515029,6.851934710401072,2
677,5023.318371954577,3.8943715616703107,4
678,2474.2195715634084,9.270113712760883,3
